video_id,summary,category
7394913119375527210,"A person wearing a camouflage cap and a gray shirt is speaking in front of a plain wall. They are making hand gestures and pointing to their chest. The person is also wearing a green and red shirt with a bird on it. The person is talking about war criminals and how people with 350,000 followers can praise them without receiving pushback. The person is also talking about the number of people killed by Saddam Hussein and Vladimir Putin.",Politics
7327439802637307178,"The video features a person in a camouflage hoodie standing next to a white Chevrolet Silverado truck. The person is pointing at the truck and talking about its features. The video also includes text overlays that read ""This is The CHEPAEST Brand New Truck You Can Buy Today *2024 Chevy W/T* part 2"" and ""This is the cheapest new truck you can buy today because in the comments you guys definitely defended that this is what you want out of a truck so let's take a a look. First of all, you get a remote. You don't get remote start, you don't get remote tailgate opening, you don",Sports
7296461109572275488,"The video features a series of interviews with Trump supporters who express their disagreements with the Democratic Party and its stance on unions. The interviews take place in various outdoor settings, including a parking lot and a street with a clear sky and power lines in the background. The participants are wearing red hats with the ""Make America Great Again"" slogan and red shirts with the ""Trump"" logo. They discuss their views on unions, with one participant stating that they support unions because they believe Trump brings jobs to America. Another participant mentions that Trump's policies are pro-American and that unions are bad for business. The participants also express their frustration with the Democratic Party's stance on unions, with one participant saying that",Politics
7385384197864557855,"The video features a series of images from a debate between two men, one in a suit and the other in a suit with a blue tie. The background is blue with the CNN logo. The text overlay reads ""My favorite prt of the debate wasa-hitting whoever wasn't talking."" The images show the men speaking at a podium, with the man in the suit with a blue tie gesturing with his hands. The man in the suit with a red tie is seen speaking into a microphone. The video appears to be a compilation of clips from a debate, with the text overlay suggesting a humorous or critical take on the debate format.",Politics
7358352976639184146,"The video shows a view from inside a car driving on a wet road during a rainstorm in Dubai. The camera captures the raindrops on the windshield and the reflections of the red taillights of the cars ahead. The scene is dark and gloomy, with the rain making the road slick and the visibility low. The video ends with a close-up of the wet road, showing the reflections of the red taillights of the cars ahead.",1. News
7371030140370963713,"The video is a series of gameplay clips from the game Overwatch, showing various characters and their abilities. The first clip shows a character with blue and green glowing hands, with the text ""overwatch is so broken"" and ""very good"" appearing on the screen. The second clip shows a character with a blue and black suit, with the text ""I'm stuck"" and ""hello?"" appearing on the screen. The third clip shows a character with a blue and black suit, with the text ""I'm stuck"" and ""hello?"" appearing on the screen. The fourth clip shows a character with a blue and black suit, with the text ""I'm stuck"" and ""hello?"" appearing",Sports
7328941581862473006,"The video begins with a close-up of a fighter jet on a runway, with the word ""HIGH"" in bright yellow letters superimposed over the image. The jet is stationary, and the background is a cloudy sky. The scene then transitions to a different angle, showing the jet in flight with a cargo plane in the background. The jet is seen from a distance, with the cargo plane in the foreground. The jet is then shown in flight, with the word ""HIGH"" still visible. The jet is seen from a low angle, with the sky and clouds in the background. The jet is then shown in flight, with the word ""HIGH"" still visible. The jet",1. News
7295860137162591519,"The video features a person wearing a plaid shirt, sitting in front of a blue background. The person is speaking and the text overlays the video with various statements about the history of violence and injustice. The text mentions the obliteration of indigenous people by colonizers, the use of the ""kernel of truth"" to justify violence, and the power imbalance in society. The person also discusses the injustices faced by Palestinians and Hamas, and the importance of holding those with power accountable. The video ends with a statement about the dangers of unchecked righteousness.",Politics
7407540452611640606,"The video shows a man in a blue shirt and black gloves sitting at a desk in an office. He is working on a computer and appears to be in the process of checking his passport. The man is wearing a black glove on his right hand and a black glove on his left hand. The desk has a keyboard, a mouse, and a few other items on it. The man is looking at a passport and appears to be searching for something. The video ends with the man looking at the camera and saying ""Next.""",Travel & Events
7372987016914455841,"The video shows a cricket match between Pakistan and England. The players are wearing different colored uniforms, with the Pakistan team in orange and the England team in green. The match is taking place in a large stadium with a crowd of spectators. The players are seen running and playing the game.",Sports
7366561209996332320,The video shows a person with long black hair wearing a white shirt. The person is sitting in a room with a yellow wall and a black TV in the background. The person is holding a hairbrush and appears to be brushing their hair. The person is also wearing a gold watch and has a gold bracelet on their wrist. The person is making hand gestures and talking to the camera. The video ends with the person continuing to talk and gesture.,Entertainment & Shows
7334130841016274222,"The video features a black sports car parked in a parking lot. The car is sleek and has a low profile, with a prominent front grille and large alloy wheels. The background of the video is a typical parking lot with trees and a building in the distance. The video is overlaid with text that reads, ""I don't reverse park to look cool, a mufti can't park forward..."" This text suggests that the person filming the video is frustrated with their own parking skills and is trying to convey that they are not as skilled as others. The video does not provide any additional context or information about the person filming or the location.",1. News
7380389929790033185,"The video features a romantic dance between two characters in a dimly lit room with a dramatic atmosphere. The male character, dressed in a blue and brown outfit, is holding the female character, who is wearing a white dress, in a close embrace. The female character appears to be in distress, with her arms raised and her head tilted back in a gesture of surrender or surrender. The male character's expression is one of concern and determination as he holds her close. The background is dark and shadowy, with a hint of a building structure visible. The dance is slow and intimate, with the male character's movements being more fluid and graceful than the female character's. The video ends with the male",Sports
7343754603927850245,"The video is a series of images that appear to be from a protest or rally, with people holding signs and flags. The images are overlaid with text that reads ""FREE PALESTINE"" and ""Remember, you can post one video each day using this filter and it will still count. So, if you post once every Monday, Tuesday, Wednesday, private or public, it will count as three quotes."" The images show people in different poses, some holding signs and others holding flags. The colors in the images are mostly red, white, and black, with the flags being green, white, and black.",Politics
7357827492289465646,"The video features a person wearing a white t-shirt with a cartoon character on it. The person is standing in a room with shelves and a refrigerator in the background. The person is making various hand gestures and movements, possibly expressing frustration or frustration with the idea of eating. The text on the screen changes throughout the video, indicating different thoughts and emotions. The person seems to be talking about the inconvenience of grocery shopping, cooking, and eating, and how they would prefer not to do any of these things. The person also mentions that they have ADHD and that feeding themselves is hard for them. The video ends with the person saying they are over it and don't want to do any of these things",Entertainment & Shows
7366736772253977889,"The video is a series of clips that discuss the potential impact of rising sea levels on Tuvalu, a small island nation in the Pacific. The video begins with an aerial view of Tuvalu, showing its coral islands and the surrounding ocean. It then shows footage of the sea level rising, with the text ""The sea level in Tuvalu is now 15 cm higher than it was 30 years ago."" The video also shows footage of Tuvalu's government, including a man in a suit speaking at a podium and a woman in a blue dress. The video also shows footage of Tuvalu's government creating a virtual country, with the text ""As well",Politics
7342750088902511915,"The video shows a person standing in a bathroom, taking a selfie with a phone. The person is wearing a black t-shirt and black shorts. The bathroom has a tiled wall with blue and yellow stripes, and there is a mirror above a sink. The person is holding a colorful phone case with a floral design.",1. News
7325461211653492010,"The video shows a person wearing a purple hoodie with the word ""Champion"" written on it. The person is standing in front of a white wall and a wooden door. They are talking to the camera and gesturing with their hands. The person is also seen adjusting their hair and talking to the camera. The video ends with the person still talking to the camera, with the same background and setting.",Entertainment & Shows
7363144949442825518,"The video features a person with long blonde hair, wearing a black shirt with a graphic design, standing in a room with a door in the background. The person is speaking, and the text overlay on the video reads, ""why is finding a girl friend no im not trying to fall in love with, im trying to fall in love with."" The person appears to be talking about their feelings and intentions regarding finding a romantic partner.",1. Entertainment & Shows
7375972216707484960,"The video is a series of frames showing a man in a white shirt standing in front of a screen with a list of Labour's policy steps for change. The man is holding a pen and pointing at the screen, which displays a list of policy steps. The list includes:
1. Deliver economic stability
2. Cut NHS waiting times
3. Launch a new Border Security Command
4. Set up Great British Energy
5. Crave down on alcohol
6. Recruit 6,500 new workers
The man is seen speaking and gesturing as he points at the screen, and the text on the screen changes to indicate the policy steps. The video ends with",Politics
7363604482355137799,"A woman is standing in a kitchen, holding a large box. She is talking to the camera and showing the box to the viewer. The box is filled with various items, including a bottle of water and a bottle of oil. The woman is then seen packing the items into a plastic bag. She is using a tablet to search for a product on a website. The video shows the woman packing the items into a plastic bag and then placing them into a box. The woman is then seen standing in front of a mirror, holding the box. She is talking to the camera and showing the box to the viewer. The video shows the woman packing the items into a plastic bag and then placing them into",Entertainment & Shows
7341253553245408558,"The video features a woman in a light blue shirt with a floral pattern, speaking directly to the camera. She is in a well-lit room with a window in the background. The woman discusses her family's financial situation, mentioning that she bought a house for her entire family, but who's paying for it. She expresses her frustration with her brothers not moving out when she and her husband want to have babies. The woman also shares her family's immigration story and her goal to take care of her family. She mentions that she expects her family to pay rent, but she will be the one to take care of them. The video ends with the woman expressing her gratitude for being able to take care",1. News
7346960504490937642,"The video starts with a woman lying on a bed, wearing a white tank top and a necklace. She is holding a phone and looking at it. The scene transitions to a black and white image of a car driving down a road, with a woman in a white dress sitting in the back seat. The car is a classic model with a large trunk. The video then shows a close-up of a woman's hand with a ring on it, followed by a man and a woman sitting in a convertible car, with the woman in a white dress and the man in a suit. The video then shows a couple dancing on a boat, with the woman in a white dress and the man in",1. Entertainment & Shows
7203774185322188037,"The video begins with a person standing in front of a door with a sign that reads ""A BESTE HOUSE"" and a phone number below it. The person is wearing a dark blue shirt and gray pants. The door is open, and the person is holding a piece of paper. The scene then transitions to the same person standing in front of a different door with a sign that reads ""Vor der Abschlussprüfung"" (Before the final exam). The person is wearing a dark blue shirt and gray pants. The video then shows the person sitting at a desk in a room with a wooden floor and a window in the background. The person is wearing a dark",1. Entertainment & Shows
7324373228028300577,"The video is a series of humorous and relatable scenarios that highlight the challenges and frustrations of working in finance. It starts with a man walking down a street at night, followed by a close-up of a shelf filled with skincare products, suggesting the importance of skincare in the finance industry. The video then transitions to a man in a subway, followed by a man in a restaurant, and ends with a man in a bed, all of whom are struggling with the monotony and lack of personal fulfillment in their jobs. The video also touches on the challenges of working with models, the stress of working with high-achieving individuals, and the difficulty of having a dating life in the finance industry. The",Entertainment & Shows
7404376866108312865,"The video is a compilation of various scenes showing the aftermath of a military operation in Kursk, Russia. It begins with a chaotic scene of people running and being escorted by police officers, indicating a recent conflict. The footage then transitions to a more serene setting where a man in a denim jacket is speaking to the camera, suggesting a shift in perspective from the chaos to a more reflective tone. The narrative continues with a woman in a white shirt standing in front of a building, possibly a government or public building, indicating a return to a more formal setting. The video then shows a woman in a patterned jacket speaking to the camera, followed by a scene of a military vehicle in a parking",Politics
7379002112652660014,"The video features a person wearing a white shirt with a graphic design, standing in front of a window with blinds. The person is seen holding a necklace with the name ""RITANA"" written on it. The necklace is displayed on a white card with the text ""Fashion Jewelry"" and a logo. The person appears to be expressing gratitude towards someone named Sarah, as indicated by the text on the card. The video concludes with a close-up of the necklace on the card, emphasizing the name ""RITANA"".",1. News
7394618529569344811,"The video features a series of scenes showing different individuals, including a woman in a suit and a man in a suit, speaking at podiums. The woman is identified as Vice President Kamala Harris, and the man is identified as President Joe Biden. The video also includes text overlays and graphics that provide context and information about the events being depicted. The video is set against a backdrop of American flags and other political symbols, suggesting a political context. The video concludes with a message from President Biden, expressing his support for Vice President Harris and his commitment to working towards a better future for all Americans.",Politics
7366286242406829345,A man in a grey hoodie is playing a DJ controller in an office. He is wearing headphones and has a microphone. He is standing in front of a computer.,"Music, Singing, & Dancing"
7325205573941710111,A person is sitting in a room with a black dresser and a mirror in the background. The person is wearing a black t-shirt with a picture of a man on it. The person is talking to the camera and making hand gestures. The person is also holding a phone and showing it to the camera. The person is talking about a ghost hunting experience and how they decided to take two days to get ready for it. The person is also talking about how they have only recorded during daylight hours and how they will be out of the frame for the majority of the video. The person is also talking about how they have only recorded during daylight hours and how they will be out of the frame for,Science & Technology
7352304151897951521,"The video begins with a person standing in a living room, wearing a black shirt and red pants. The room is decorated with a chandelier, a fireplace, and a rug. The person is holding a pair of shoes and appears to be talking to the camera. The scene then transitions to the same person sitting on the floor, surrounded by a collection of shoes. The person is wearing a black shirt and red pants, and is surrounded by various pairs of shoes, including sneakers and boots. The video then shows the person standing in a different room, wearing a black shirt and red pants, and talking to the camera. The room is decorated with a fireplace, a rug, and a painting",Entertainment & Shows
7365063366907333921,"The video showcases a breathtaking view of a city skyline at sunset. The sky is painted with hues of pink, purple, and orange, creating a stunning backdrop for the city's illuminated buildings. The city's lights reflect off the water, adding to the beauty of the scene. The video captures the city from a distance, allowing viewers to appreciate the architectural details and the vibrant colors of the sunset. The video does not contain any text or additional information.",1. News
7346235933882076448,"The video shows a man in a green hoodie and blue jeans using a blue mechanical device to work on a wooden post in a field. He is seen bending over and using the device to work on the post, which is surrounded by a dirt ground and some trees in the background.",1. Sports
7305148019727420718,"The video features a woman with long black hair wearing a white turtleneck and a brown and white fur coat. She is standing in front of a movie poster for the film ""Watcher."" The poster shows a woman with long blonde hair in a dark room. The woman in the video is gesturing with her hands and appears to be talking or explaining something. The background of the video is dark and moody, with a blue light source visible in the upper left corner. The text on the poster reads ""WATCHER"" and ""EVIL WANTS TO BE SEEN."" The video also includes a scene from the movie where a man is seen walking down a dark street",8. Entertainment & Shows
7395252325104766216,"The video begins with a first-person perspective of a player in a video game, showcasing a virtual environment with buildings and a clear sky. The player's health is at 100%, and the score is 0-0. The scene then transitions to a close-up of a cat's face, which is superimposed onto the player's avatar, giving the impression that the player is a cat. The cat's face is white with orange patches, and it is wearing a green helmet. The cat is holding a sniper rifle, and the scene is set in a virtual environment with buildings and a clear sky. The cat's face is superimposed onto the player's avatar, giving",0:01
7354853011887312160,"The video is a humorous take on a pizza night, featuring a group of people sitting around a table with pizza in front of them. The text overlay on the video reads, ""It's pizza night on @xxthefovox But what are our favorites???!"" and ""Pineapple doesn't belong on pizza.... ABSOLUTELY!"" The video then shows a person in a blue hoodie eating a pizza with pineapple on it, with the text overlay saying, ""Why did you eat the whole pineapple pizza."" The person then eats the pizza, with the text overlay saying, ""Looks like you do like it...."" The video ends with the person still eating the",Entertainment & Shows
7355938811429260550,"The video shows a person wearing headphones and singing along to a song. The lyrics of the song are displayed on the screen, and the person is reacting to the lyrics with various facial expressions and hand gestures. The background is colorful and has a bokeh effect, with a pink and blue color scheme. The person is wearing a black top with floral patterns. The video also includes comments from viewers, which are displayed at the bottom of the screen.","Music, Singing, & Dancing"
7363655590524226862,"The video is a series of frames showing a person sitting at a desk with a computer and a cup on it. The person is wearing a dark shirt with the words ""LOVE HOPE CUR"" on it. The background is a blue and purple neon light. The person is talking about Discord, a messaging app, and how it has been affected by a website that has been scraping the data of over 114 million Discord users. The person also mentions that Discord has changed its terms of services, making it so that users cannot sue them in the case of a class action lawsuit. The person is also talking about a website called spy.pet that has been posting",News
7337977691611696417,"The video shows a person driving a car, wearing a white sweater and a gray shirt. The person is driving through a city street, with buildings and cars visible through the windows. The person is seen gesturing with their hands, possibly talking or expressing frustration. The video ends with the person still driving, with the same gestures and expressions.",1. News
7335864619187146016,"The video is a series of maps and images that compare the population and geography of Wyoming and Colorado. It starts with a map of the United States highlighting the states of Wyoming and Colorado, with the text ""Why Wyoming Is 'Epiypt' And Colorado Is Not"" at the top. The video then shows a map of the Rocky Mountains, with the text ""ROCKY MOUNTAINS"" in a red box. It then shows a map of the Yellowstone Plateau, with the text ""Yellowstone's Four Year Une"" in a red box. The video then shows a map of the Rocky Mountains, with the text ""ROCKY MOUNTAINS"" in",Science & Technology
7356565580603870497,"The video features a series of conversations between different individuals, each with their own unique background and context. The first person, dressed in a dark suit, is seen speaking into a microphone, with the text overlay suggesting a discussion about mental health and the Prime Minister's response. The second person, wearing headphones, is also engaged in a conversation, with the text overlay indicating a discussion about the Prime Minister's reaction to the situation. The third person, wearing a pink outfit, is seen speaking into a microphone, with the text overlay suggesting a discussion about the Prime Minister's response to the situation. The fourth person, dressed in a dark suit, is seen speaking into a microphone, with the text overlay suggesting",Politics
7407322364309949728,"The video shows a group of people performing on stage. They are dressed in casual clothing and are dancing energetically. The stage is brightly lit with colorful lights, and the background features a large screen with a pink and blue design. The performers are moving in sync with each other, and the audience can be seen in the foreground, watching the performance. The video also includes a text overlay that reads ""I don't wanna die Before we love, we love, this feeling, babe Cause it's enough, enough, can't be this way Before we love, we love, this feeling, babe I love it, I like it, but I don't wanna die Ooh,","Music, Singing, & Dancing"
7395058028594122014,"The video features a series of individuals in various settings, each with a caption that references a political figure or event. The first individual is wearing a suit and tie, with the caption ""and I think this election is way too important for any of us to be distracted, so I stand by what I said in my video."" The second individual is wearing a suit and tie, with the caption ""So I stand by what I said in my video."" The third individual is wearing a suit and tie, with the caption ""And why lives in that Brooklyn out of that yo."" The fourth individual is shirtless, with the caption ""you cannot take that Brooklyn out of that yo."" The fifth",Politics
7357035995667107114,"The video shows a woman in a black shirt with a colorful design and a red shirt with a white collar standing in a brightly lit, modern-looking restaurant. She is holding a drink in her hand and appears to be talking to someone off-camera. The background features a counter with various items on it, including a drink dispenser and a menu board. The woman is seen drinking from the drink and then placing it down on the counter. She then stands up and walks away from the counter, passing by other people in the restaurant. The video ends with the woman standing in front of a counter with a drink in front of her, and she appears to be talking to someone off-camera.",Entertainment & Shows
7322958700291853614,"The video is a compilation of various segments from a news broadcast, featuring different individuals and topics. The segments are presented in a way that suggests a discussion or debate format, with the news anchors and guests providing commentary on the topics at hand. The video includes a mix of political commentary, questions about the origins of the coronavirus, and discussions about the potential impact of a second term of a Donald Trump presidency. The segments are presented in a way that suggests a debate or discussion format, with the news anchors and guests providing commentary on the topics at hand. The video includes a mix of political commentary, questions about the origins of the coronavirus, and discussions about the potential impact of a second term of a Donald",Politics
7333721172363922734,The video shows a man in a blue shirt and khaki pants standing in front of a black Toyota Camry. He is wearing a blue jacket and sunglasses. The man is dancing and moving his arms and legs in various ways. He is also making different facial expressions and gestures. The background includes other cars and palm trees. The video ends with the man still dancing in front of the black Toyota Camry.,1. News
7320342127790148907,"The video depicts a series of interactions between a police officer and a group of individuals in a room with blue lockers. The officer, dressed in a police uniform, is seen making various gestures and movements, including pointing, holding a gun, and gesturing with his hands. The text overlay throughout the video reads ""TYRANT COPS MAKE BIG MISTAKE - Silverthorne Colorado - FBI Amaganset Press,"" indicating that the video is part of a series of reports or articles from the FBI Amaganset Press. The interactions between the officer and the individuals in the room appear to be tense and confrontational, with the officer making assertive gestures and the individuals responding with def",News
7287998089279917345,"The video begins with a person standing outdoors, wearing a dark jacket and a white shirt with a black logo. The person is holding a smartphone and appears to be speaking. The background shows a park with trees and a path. The scene transitions to a close-up of a laptop screen displaying the Amazon website. The text on the screen reads, ""Hallo, amelie,"" and then changes to ""Amazon Outlet."" The person is seen scrolling through the Amazon Outlet section, which features discounted items in various categories. The video then shows a close-up of the laptop screen again, with the text ""Amazon Outlet"" still visible. The person continues to scroll through the Amazon Out",1. News
7340766599860849926,"The video shows a man in a military uniform standing at a podium, speaking into a microphone. He is wearing a dark blue uniform with various medals and insignia on the left side of his chest. The background features a large building with the words ""The Pentagon"" and ""Washington"" visible. The man is addressing the audience, likely providing information or updates on a military-related topic. The video also includes text overlays that provide context and information about the event, such as the date and location of the event, as well as the name of the man speaking.",News
7324688586807201070,"The video shows a young woman sitting in a classroom, wearing a white sweater and a beige scarf. She is looking at a piece of paper in front of her. The text on the screen reads ""Special Ed teacher trying to figure out whether their student is crying."" The woman appears to be in a classroom setting, with books and other educational materials visible in the background. The video does not provide any additional context or information about the woman or the situation she is in.",1. News
7195058735914519809,"The video begins with a view of a construction site where a tall building is being demolished. A crane is seen lifting a large piece of the building, which then falls to the ground, causing a massive explosion. The scene shifts to a wider view of the demolition site, showing the partially demolished building and the surrounding area. The video then transitions to an aerial view of the demolition site, where the building is being completely demolished. The debris is seen flying through the air, and the surrounding area is covered in dust and smoke. The video concludes with a view of a tall building in the distance, surrounded by smoke and dust.",1. News
7360854136440540459,"The video is a series of scenes from a movie or TV show, featuring a man in a gray shirt and a man in a black leather jacket. The man in the gray shirt is seen in various settings, including a room with a door, a hallway, and an outdoor area. The man in the black leather jacket is seen in different settings as well, including a room with a staircase and a hallway. The video also includes text overlays with dialogue and captions, such as ""Can I help you?"" and ""HUELL? WHO'S HUELL?"" The video ends with a black screen displaying the word ""HUELL"" in white letters.",1. News
7408631372044111135,The video shows a person with tattoos petting a kitten on a white surface. The kitten is small and has a black and white coat. The person is holding the kitten gently. The video also shows a group of kittens huddled together on a white surface. The kittens are small and have different coat colors. The person is petting the kittens gently. The video also shows a person with tattoos petting a kitten on a white surface. The kitten is small and has a black and white coat. The person is holding the kitten gently. The video also shows a group of kittens huddled together on a white surface. The kittens are small and have different coat colors. The person is petting the,Pets & Animals
7383460841204534534,"The video begins with a close-up of a wooden surface, where a small metal object is placed. A pair of pliers is then used to grip the object, and a hammer is used to strike it, causing it to break. The video then shows a close-up of a metal object being sharpened on a grinding wheel, with sparks flying as the metal is being sharpened. Finally, the video shows a close-up of a metal object being sharpened on a grinding wheel, with sparks flying as the metal is being sharpened.",Science & Technology
7340748820130647326,"The video shows a group of people sitting at a table in an office setting, discussing the new $20 minimum wage law in California. One person is holding a sandwich and appears to be asking questions about the exemption for fast food chains that have bakeries. The video also includes text overlays that provide additional information about the law and the people involved.",Politics
7289539647825382698,"The video features a woman in a kitchen, wearing a peach-colored shirt with a floral pattern and dark blue shorts. She is dancing energetically, moving her arms and body in various directions. The kitchen is well-lit, with a white countertop and cabinets in the background. The woman's movements are lively and expressive, with her arms raised and her body swaying to the rhythm of the music. The video does not contain any text or subtitles.",1. News
7390878944012045598,"The video is a series of clips from a gaming session where a person is playing a game called ""Roblox."" The person is dressed in various outfits and is interacting with other players in the game. The game features a virtual environment with a pool, palm trees, and a building. The person is seen walking around the pool area, interacting with other players, and trying to win the game. The person is also seen in a different outfit in the game, which is a black outfit with a red bow. The person is also seen in a different outfit in the game, which is a black outfit with a red bow. The person is also seen in a different outfit in the game, which",Sports
7390133152670420266,The video shows a person wearing a black shirt with a skull design and a necklace with a cross pendant. The person is standing in a room with a wooden dresser and various items on it. The person is wearing hoop earrings and has long hair. The person is also wearing a necklace with a cross pendant. The person is standing in front of a wall with a black curtain. The person is wearing a necklace with a cross pendant. The person is wearing a necklace with a cross pendant. The person is wearing a necklace with a cross pendant. The person is wearing a necklace with a cross pendant. The person is wearing a necklace with a cross pendant.,1. News
7373916497896377617,"A person is making a cake. They start by mixing ingredients in a bowl. Then, they pour the batter into a cake pan and place it in the oven. After baking, the cake is decorated with a layer of caramel and a border of biscuits.",Food
7303250453079280927,"The video is a promotional video for an airline pass that allows for four round-trip tickets to various destinations, including Tahiti, Paris, Auckland, and Tokyo. The pass costs $1,525 and is available for purchase through a reservation center. The video emphasizes the value of the pass, stating that it is a ""very good deal"" and that the pass is only available for purchase on November 25th at 9 a.m. Pacific time. The video also highlights the requirement to fly out of LAX or Seattle for the flights and the limited number of passes available, with only 250 passes available for purchase. The video concludes with a person holding an",Travel & Events
7330776298576514347,"The video features two individuals sitting at a table with a large, colorful, and interactive game board in front of them. The game board has a large wheel with different colored sections, each labeled with a word or phrase. The individuals are engaged in a game where they spin the wheel and choose a word or phrase from the board. The video alternates between different words and phrases, such as ""Onomatopoeia,"" ""Eyes,"" ""Invention of the telephone,"" and ""The Eagles."" The individuals appear to be enjoying the game and are smiling and laughing as they spin the wheel and choose their answers.",Science & Technology
7386716685945900320,The video shows a man in a suit and tie standing in front of a crowd of people. He is then seen sitting down and talking to someone. The video ends with a man in a suit and tie standing in front of a crowd of people.,Sports
7390820226562084139,"The video is a humorous take on a rainy day scenario where a group of anthropomorphic animal characters are trying to find a lost item. The video starts with a group of characters standing under an umbrella, trying to stay dry in the rain. One of the characters, a brown bear, is holding a purple umbrella and talking to the others. The text on the screen reads ""When you're just trying to have a brasummer."" The bear then says, ""Little did I know, I was swimming with a pack of thieves."" The other characters look at the bear with concern. The bear then says, ""Calm down, DW. Someone probably put it in the lost and found. We",Film & Animation
7361435694725696810,"The video is a series of tweets from a person who is addressing the audience at a live show. The tweets are written in a conversational style and express the person's thoughts and feelings about the show and the audience. The tweets are set against the backdrop of a live show, with the audience visible in the background. The tweets discuss the importance of inclusivity and safety in the show, and the person expresses their desire to include more people in the show. The tweets also mention the person's VIP experience and their desire to induct more people into the show. The final tweet includes a photo of a ticket for the show, with the text ""NOMINEE: MY LIVE SET GOT ME",Entertainment & Shows
7317028968568343850,"The video is a series of humorous and instructional clips demonstrating various ways to talk to girls. The first clip shows a person using a tool to cut a piece of wood, with the text ""how do I talk to girls I'm shy?"" displayed at the top. The person then uses a different tool to cut a piece of wood, with the text ""I'll give you guys the best advice"" at the top. The next clip shows a person using a pair of pliers to cut a piece of wood, with the text ""if you wanna"" at the top. The person then uses a different tool to cut a piece of wood, with the text ""to girls"" at the top",Comedy
7393735339996712225,"The video features a person wearing a white and blue striped shirt with a blue collar, standing in front of a door. The person is holding a phone and appears to be speaking or reacting to something. The background is a plain wall with a door visible. The person is wearing a watch on their left wrist. The video has a humorous tone, as indicated by the text overlay that reads ""QUAND ON A 11 DE VUE LE \""M\"" VENTE E \""MILLION\"" MAISQUAND ON A 1 K DE VUE, SE L'ELLE \""K\"" VIENT DE QUE MOT ?"" which translates to ""When you see \""M",Sports
