video_id,summary,category
7358352976639184146,"The video shows a person driving a car on a highway during a rainstorm. The car is driving on a wet road, and the windshield wipers are on. The person is driving in the rain, and the windshield wipers are moving back and forth. The video also shows a view of the road from inside the car, with the windshield wipers moving back and forth. The video ends with a view of the road from inside the car, with the windshield wipers moving back and forth.",1. News
7371030140370963713,"The video is a series of frames from a video game, specifically a first-person shooter game. The player is navigating through a virtual environment, which includes a staircase, a building, and a tree. The player is using a weapon to shoot at enemies, and the game is displaying various stats and information, such as the player's health, ammo, and the number of kills. The player is also using a virtual camera to look around and observe the environment. The video also includes text overlays with humorous or critical comments, such as ""overwatch is so broken"" and ""I'm stuck."" The player is trying to navigate through the game while dealing with the challenges and obstacles presented",9. Sports
7328941581862473006,"The video begins with a close-up of a jet on a runway, with the word ""HIGH"" in bright yellow letters superimposed over the image. The jet is stationary, and the background is a cloudy sky. The scene then transitions to a view of the jet in flight, with the word ""HIGH"" still visible. The jet is flying at a high altitude, and the background is a clear blue sky. The video then cuts to a view of the jet flying over the ocean, with the word ""HIGH"" still visible. The jet is flying at a high altitude, and the background is a dark blue sky with clouds. The video concludes with a black screen displaying the",1. News
7295860137162591519,"The video features a person wearing a plaid shirt, with a blue background. The person is speaking, and the text overlay on the screen reads, ""I sometimes think about genocide and how barbaric it is and how people ever committed those kind of atrocities and I think we all assume that it could never happen again but it obviously can and probably will. I think about indigenous people and how they were obliterated by colonizers and those settlers did have a legitimate complaint. They were sometimes attacked and women and children were harmed but that kernel of truth was used to justify a greater evil by a larger power to obliterate indigenous people that had no chance to actually fight back. So much about leftist",1. News
7407540452611640606,"The video depicts a man in a blue shirt and black gloves sitting at a desk in an office. He is surrounded by various items, including a computer keyboard, a box, and a bottle. The man appears to be speaking to someone off-camera, as indicated by the text overlay that reads ""Those immigration offices when you come back to the US."" The man gestures with his hands while speaking, and the video ends with him standing up and walking away from the desk.",1. News
7372987016914455841,"The video shows a cricket match between Pakistan and England. The players are in the middle of the field, with the English team wearing green uniforms and the Pakistani team wearing orange uniforms. The crowd is visible in the background, and the stadium is filled with spectators. The text ""FREE FREE... FREE FREE... FREE FREE..."" appears at the top of the screen, suggesting that the video is part of a series or a challenge.",Sports
7366561209996332320,"The video features a woman with long, dark hair wearing a white shirt. She is sitting in a room with a yellow wall and a black TV in the background. The woman appears to be speaking, as indicated by her hand gestures and facial expressions. The video includes a series of images showing the woman in different poses and expressions, including one where she is holding her hand up to her face. The video also includes text that reads, ""I have never been so angry in my entire life. I don't know if anyone saw the video of Kim Kardashian being interrupted by a pro-Palestinian protester while she was giving an interview in Germany. It makes me feel so angry",1. News
7334130841016274222,"The video features a black car parked in a parking lot. The car is sleek and shiny, with a sporty design. The video shows the car from different angles, highlighting its curves and the way it sits on the ground. The background is a typical parking lot scene, with trees and other cars visible. The video also includes text overlays that read ""I don't reverse park to look cool, a mf jst can't park forward"" and ""I don't reverse park to look cool, a mf jst can't park forward."" These text overlays suggest that the person in the video is making a statement about their driving habits. The video does not provide any additional context",1. News
7380389929790033185,"The video features a dramatic scene from a video game, where two characters are engaged in a dance. The character on the left is dressed in a blue and brown outfit, while the character on the right is wearing a white dress. The background is dark, with a spotlight illuminating the dancers. The text overlay on the video suggests that the characters are in a moment of intense emotion, possibly expressing their love or connection to each other. The video captures the beauty and intensity of the dance, with the dancers moving gracefully and fluidly.",8. Science & Technology
7343754603927850245,"The video is a series of images that appear to be part of a political or social campaign, possibly related to the Palestinian cause. The images feature a person in a dark jacket with a white collar, who is seen gesturing with their hand, pointing upwards, and making a peace sign. The background of the images is a collage of various images, including a person holding a Palestinian flag, a person in a black outfit, and a person holding a book. The text ""FREE PALESTINE"" is prominently displayed at the top of the images. The images are overlaid with a filter that makes them appear as if they are part of a larger, more dynamic scene, with a smoky or",1. News
7357827492289465646,"The video features a person wearing a white t-shirt with a colorful graphic on it. The person is standing in a kitchen and appears to be talking to the camera. The person is gesturing with their hands and making various facial expressions, indicating that they are engaged in a conversation. The video also includes text overlays that provide context to the person's statements. The person is expressing their frustration with the daily routine of eating, grocery shopping, cooking, and meal prepping. They mention that they would give up all of these activities if they could, as they find them to be inconvenient and time-consuming. The person also mentions that they have ADHD and that feeding themselves is difficult for them,",1. Entertainment & Shows
7366736772253977889,"The video presents a series of scenes showcasing the challenges faced by Tuvalu, a small island nation in the Pacific, due to rising sea levels. The first scene shows an aerial view of Tuvalu, highlighting the country's vulnerability to the effects of climate change. The second scene features a map of the Pacific, with Tuvalu highlighted, emphasizing the global impact of sea level rise. The third scene depicts a meeting room where Tuvalu's government officials are discussing the country's future, with the text ""Tuvalu's government fears it may lose its statehood"" indicating the government's concerns about the country's status. The fourth scene shows a beach with a boat partially submerged in",1. News
7342750088902511915,"The video shows a person standing in a bathroom, taking a selfie with a smartphone. The person is wearing a black t-shirt and shorts, and has a colorful phone case. The bathroom has a tiled wall and a mirror. The person is also wearing a blue wristband and has a bracelet on their wrist. The video ends with the person standing in front of a mirror, with the phone still in their hand.",1. Entertainment & Shows
7325461211653492010,"The video shows a person wearing a purple hoodie with the word ""Adidas"" written on it. The person is standing in front of a white wall and a wooden door. The person is talking to the camera and appears to be explaining something about their hair. The person is also holding their hair up with their hand. The video ends with the person looking at the camera with a concerned expression.",1. Entertainment & Shows
7363144949442825518,"The video features a woman with long blonde hair, wearing a black top with a graphic design. She is standing in a room with a white door in the background. The text overlay on the video reads, ""why is finding a girl friend no im not trying to be friendly, im trying to be flirtatious."" The woman appears to be speaking directly to the camera, possibly addressing the viewer. The video does not contain any other discernible actions or movements.",1. Entertainment & Shows
7375972216707484960,"The video features a man in a white shirt standing in front of a screen displaying a list of Labour's policy steps for change. The man is seen gesturing with his hands as he speaks, and the text on the screen reads ""Thanks for the plug Rishi"" with a thumbs-up emoji. The video then transitions to a close-up of the man's face, with the text ""Thanks for the plug Rishi"" still visible. The final frame shows the man standing in front of a red background with the text ""Thanks for the plug Rishi"" and a thumbs-up emoji.",1. News
7363604482355137799,"The video showcases a kitchen with a messy floor and various items scattered around. A person is seen holding a transparent container, possibly a water filter, and a bottle of water. The text overlay reads ""Ну нарешті та кухня стоїть. І для зручних і естетичних розкладань речей в шуфлядах я вже отримала частину органайзерів, бо м",Entertainment & Shows
7341253553245408558,"The video features a woman in a light blue shirt with a floral pattern, standing in a room with a window in the background. She is holding a bottle of makeup and appears to be applying it to her face. The text overlay on the video reads, ""So we bought a house for my entire family, but who's paying for it? Do I expect them to pay rent? Are my brothers going to move out when Jacob and I want babies? First, hi, my name is Maymay, and I haven't really talked a lot about this topic because I in no way expect you guys to understand. So first, who pays for our house? The answer is me and Jacob. The",1. News
7346960504490937642,"The video begins with a woman lying on a bed, wearing a white tank top. She is holding a phone and appears to be talking to someone off-camera. The text overlay reads, ""When you wanted you're engagement song so you could look at me."" The scene transitions to a black and white photo of a woman in a wedding dress, standing next to a man in a suit. The text overlay reads, ""When you wanted you're engagement song so you could look at me."" The video then shows a couple on a boat, embracing each other. The text overlay reads, ""When you wanted you're engagement song so you could look at me."" The final scene shows a woman lying",1. Entertainment & Shows
7203774185322188037,"The video shows a person walking into a room with a door that has a sign on it. The person is wearing a black shirt and blue jeans. The room has a wooden floor and a white wall. The person walks into the room and then walks out of the room. The person is then seen sitting at a desk in a different room, typing on a keyboard. The person is wearing a black shirt and blue jeans. The room has a wooden floor and a white wall. The person is sitting at a desk with a computer on it. The person is typing on the keyboard.",1. Entertainment & Shows
7324373228028300577,"The video depicts a man walking down a street at night, holding a drink in one hand and a phone in the other. He is dressed in a suit and tie, and the background shows a row of buildings with various storefronts, including a clothing store and a jewelry store. The text overlay on the video reads, ""things you need to know before getting a job in finance,"" followed by a series of humorous and relatable statements about the challenges and realities of working in finance. The video also includes a series of images showing a man eating a meal with a watch on his wrist, with the text ""with an extra"" and ""with an extra"" appearing on the screen. The video humor",1. Entertainment & Shows
7404376866108312865,"The video shows a group of people, including a woman in a blue shirt and a man in a denim jacket, standing on a street in front of a building. The text at the top of the screen reads ""Das sagen Ihnen zur Kursk-Offenfesie"" (The things they say about the Kursk incident). The scene then transitions to a man sitting at a table outdoors, with the same text at the top of the screen. The video then shows a group of people standing on a street, with the text at the top of the screen reading ""Das sagen Ihnen zur Kursk-Offenfes",Travel & Events
7379002112652660014,"The video features a person wearing a white t-shirt with a graphic design, standing in a room with a window in the background. The person is holding their hand to their face, possibly wiping away tears. The text overlay on the video reads, ""Thank you Sarah, as for Introducing this wedding ring to me."" The video then transitions to a close-up of a necklace with the name ""RATARMA"" on it, displayed on a white card with a heart design. The necklace is gold and appears to be a piece of jewelry. The video concludes with the necklace still on the card, with the text overlay remaining on the screen.",1. News
7394618529569344811,"The video features a series of scenes from a press conference where Vice President Kamala Harris is speaking. The first scene shows her standing in front of a backdrop with the American flag and the word ""DELEGATE"" in bold letters. She is wearing a black suit and has her hair styled in a bob cut. The text overlay on the screen reads ""President Biden Now What?"" indicating that the video is likely discussing the current political situation and the future of the Biden-Harris administration.

The second scene shows a woman with long blonde hair, wearing a light blue top, standing in front of a different backdrop. The text overlay on the screen reads ""7/22/",1. News
7366286242406829345,A man in a gray hoodie is playing a DJ controller in an office setting. He is wearing black shorts and has a microphone in his hand. He is standing in front of a computer and a window. There is another person in the background. The man is playing music on the DJ controller.,"Music, Singing, & Dancing"
7325205573941710111,"The video begins with a person sitting in a room, wearing a black t-shirt with a graphic on it. The room has a dresser with a mirror above it, and a door in the background. The person appears to be speaking, as indicated by their mouth movements and hand gestures. The text overlay at the top of the screen reads ""Reply to Lisa Mae's comment hanging around for the ghost hunting,"" suggesting that the person is responding to a comment from someone named Lisa Mae. The video then transitions to a black screen with the text ""let me slow it down,"" indicating that the person is pausing or slowing down the video. The final frames show the person again, with the",1. News
7352304151897951521,"The video shows a person sitting on the floor in a living room, wearing a black shirt and red pants. The room has a large window, a chandelier, and a rug on the floor. The person is holding a pair of shoes and appears to be talking or singing. The text on the screen reads, ""POV: Du chilst immer 'Ich bin nicht recht'Fuß."" This suggests that the person is expressing frustration or disappointment with someone who is not being truthful. The video also includes a text overlay that reads, ""I ain't never representin' you Do no wrong, I can be the good boy Why you always wrong?",1. News
7365063366907333921,"The video showcases a breathtaking view of a city skyline during sunset. The sky is painted with hues of pink, orange, and purple, creating a stunning backdrop for the city lights. The buildings, tall and modern, stand out against the vibrant sky. The water in the foreground reflects the colors of the sky, adding to the beauty of the scene. The video captures the city's beauty from a distance, with a railing visible in the foreground, suggesting that the viewer is standing on a bridge or viewing the city from a high vantage point. The video does not contain any text or additional information.",1. News
7346235933882076448,"The video showcases a man in a green hoodie and black pants engaging in a physical activity involving a blue mechanical device mounted on a wooden post. The setting appears to be an outdoor area with a dirt ground, surrounded by trees and a grassy field. The man is seen using the device, which has a handle and a lever, to push against the post. The device is designed to provide resistance, likely for strength training or exercise purposes. The man's actions suggest he is exerting effort to move the post, possibly to demonstrate the device's functionality or to showcase his strength. The video does not provide any additional context or information beyond the physical activity being performed.",1. Sports
7305148019727420718,"The video is a series of frames from a movie review. The first frame shows a woman with long black hair wearing a white turtleneck and a brown and white fur coat. The background is dark, and the text ""WATCHER"" is displayed in large white letters. The second frame shows a movie poster for ""WATCHER,"" with the text ""EVIL WANTS TO BE SEEN"" at the top and ""WATCHER"" in large white letters in the center. The third frame shows a woman with long black hair wearing a white turtleneck and a brown and white fur coat, standing in front of a dark background. The text ""WATCHER"" is",8. Entertainment & Shows
7395252325104766216,"The video is a series of frames from a first-person shooter game, likely Counter-Strike, where the player is in a virtual environment resembling a war-torn city. The player is holding a sniper rifle and aiming at a target. The environment is a desolate urban setting with buildings and debris scattered around. The player's character is wearing a green helmet and a camouflage vest. The game's HUD (Heads-Up Display) shows the player's score and the number of kills. The player is aiming at a target that appears to be a cat wearing a sniper rifle. The cat's face is superimposed onto the sniper rifle, creating a humorous",01
7354853011887312160,"The video shows a group of people sitting around a table with pizza in front of them. One person is eating a slice of pizza, while another person is holding a knife and fork. The text on the screen says ""Pineapple doesn't belong on pizza..."", ""ABSOLUTELY"", and ""Why did you eat the whole pineapple pizza"". The person eating the pizza is wearing a blue hoodie and is seen looking at the camera.",8. Entertainment & Shows
7355938811429260550,"The video shows a person wearing headphones and speaking into a microphone. The person is sitting in front of a colorful background with a microphone and a keyboard. The person is also wearing a black shirt with a floral design. The video includes text overlays with song lyrics and comments from other people. The person appears to be singing or speaking into the microphone, and the text overlays suggest that the person is discussing the lyrics of the songs. The video also includes images of album covers and other music-related content.","3. Music, Singing, & D"
7363655590524226862,"The video features a person sitting at a desk with a computer and a cup of coffee in front of them. The person is wearing a dark shirt with the words ""LOVE HURT CUR"" on it. The background is a blue and purple neon sign. The person is talking about Discord, a messaging app, and how it has been compromised by a website called Spy.pet. The website has been scraping the data of over 114 million Discord users to sell to anyone with a spare couple bucks. Discord has acknowledged the issue and started banning accounts affiliated with the website. The person also mentions that two days later, Spy.pet posted on Telegram detailing fixes",1. News
7337977691611696417,"The video shows a person driving a car, wearing a white sweater and a seatbelt. The person is seen talking to the camera, expressing frustration or annoyance. The car is driving through a city street with other vehicles visible in the background. The person's facial expressions and body language suggest they are feeling frustrated or annoyed.",1. News
7335864619187146016,"The video is a series of maps and aerial views that compare the geography and population of Wyoming and Colorado. It starts with a map of the United States highlighting the Rocky Mountains and the states of Wyoming and Colorado. The text ""Why Wyoming Is 'Epiphy' And Colorado Is Not"" appears at the top of the screen, indicating the topic of the video. The video then transitions to an aerial view of a valley in Wyoming, with the text ""WYOMING'S FOUR YEAR URE"" appearing at the bottom, suggesting a focus on the state's history or a specific period. The video continues with another aerial view of a city in Wyoming, with the text ""W",1. News
7356565580603870497,"The video features a series of conversations between different individuals, each with their own distinct attire and background. The first individual, dressed in a dark suit, is seen speaking into a microphone, with the text overlay indicating a conversation about mental health and the challenges faced by individuals seeking help. The second individual, wearing a pink outfit, is also engaged in a conversation, with the text overlay suggesting a discussion about the Prime Minister's response to a situation involving mental health. The third individual, wearing a dark suit, is seen speaking into a microphone, with the text overlay indicating a conversation about the Prime Minister's response to a situation involving mental health. The video captures the nuances of these conversations, highlighting the differing",1. News
7407322364309949728,"The video shows a group of people performing on stage. The stage is brightly lit with a vibrant blue and pink background. The performers are dressed in casual clothing, with one person wearing an orange jacket and another wearing a gray shirt. They are dancing and moving energetically, with one person in the center of the stage. The audience is visible in the background, watching the performance. The video also includes a text overlay that reads ""I don't wanna die Before we love, we love, this feeling, babe Cause it's enough, enough, can't be this way Before we love, we love, this feeling, babe I love it, I like it, but I don't","3. Music, Singing, & D"
7395058028594122014,"The video features a man in a suit and tie, standing in front of a blue background. He is speaking, and the text overlay on the screen reads, ""and I think these issues in this election are way too important for any of us to be distracted, so I stand by what I said in my video."" The man is then shown flexing his muscles, wearing a purple cap and black shorts. The video concludes with a black screen displaying the text ""JacksTidings"" in a cursive font.",Politics
7357035995667107114,"The video shows a woman in a red shirt standing in front of a counter in a restaurant. She is holding a drink in her hand and appears to be talking to someone off-camera. The counter has various drinks and condiments on it, including a drink with a straw and a drink with a straw and a spoon. The woman then takes a drink from the counter and continues to talk to someone off-camera. The video ends with the woman sitting at the counter, holding a drink in her hand, and looking at the camera.",1. Entertainment & Shows
7322958700291853614,"The video is a compilation of different segments, each featuring a different person or group of people. The first segment shows a close-up of a person's face with the text ""what was trump about?"" in bold, red letters. The second segment features two people sitting at a news desk, with the text ""Trump is a liar"" in green letters. The third segment shows a person with the text ""I believe that the scientist went out, said hello to his girlfriend, and that was the end of that"" in bold, red letters. The fourth segment shows a person with the text ""The auto workers are smart. They know that Biden has sold them down the tubes with the",1. News
7333721172363922734,"The video shows a man in a blue shirt and khaki pants standing in front of a black Toyota Camry. He is wearing sunglasses and a blue jacket. The man is dancing and moving his arms around. The background shows other cars and palm trees. The text ""Toyota coulver"" is displayed at the top of the video, and there is a laughing emoji next to it.",1. News
7320342127790148907,"The video depicts a police officer in a uniform, standing in a room with blue lockers in the background. The officer is wearing a badge and a name tag, and there is text overlaid on the video that reads ""TYRANT COPS MAKE BIG MISTAKE Silverthorne Colorado - FBI Amagansett Press."" The officer appears to be speaking to the camera, possibly explaining a situation or providing information. The video continues with the officer standing in the same room, with the same text overlaid on the video. The officer is still wearing the same uniform and badge, and the background remains the same with the blue lockers. The officer continues to speak to the camera,",News
7287998089279917345,"The video shows a person standing on a sidewalk with a laptop in front of them. The person is wearing a black jacket and a white shirt. The laptop screen displays a webpage with a list of products, including headphones, a laptop, and a camera. The text on the screen reads, ""You can save so much money shopping on Amazon and it doesn't even have to be Prime Day. Let me show you where you can get all the discounted items. They're all new and it's just sellers trying to get rid of their inventory. Go on the regular Amazon site, scroll down until you find Amazon Outlet. Here you find all the categories that you find on Amazon and you can literally",1. News
7340766599860849926,"The video shows a man in a military uniform standing at a podium, speaking into a microphone. He is wearing a dark blue uniform with various medals and insignia on the left side of his chest. The background features a large sign with the words ""THE PENTAGON WASHINGTON"" and a building with a large dome. The man appears to be giving a speech or statement, as indicated by the text overlay on the video. The video also includes a caption that reads, ""Well, just to be clear, we have no plans to send U.S. service members to fight in Ukraine. The president has been pretty clear on that, and that continues to be our position.",1. News
7324688586807201070,"The video shows a young woman sitting in a classroom, wearing a white sweater and a beige scarf. She is looking at a piece of paper in front of her. The background shows a window with blinds, a bulletin board with various papers and notes, and a shelf with books and other items. The text overlay on the video reads, ""Special Ed teacher trying to figure out whether their student is crying."" The woman appears to be in a classroom setting, possibly a school or a tutoring environment, and is engaged in a conversation or activity related to the student's emotional state.",1. News
7195058735914519809,"The video shows a large building being demolished. The building is tall and white, and it is being demolished by a crane. The demolition is causing a lot of dust and debris to be thrown into the air. The video also shows a large cloud of dust and debris being thrown into the air, indicating that the building is collapsing.",1. News
7360854136440540459,"The video depicts a man in a gray shirt standing in a room with a door in the background. He is holding a phone and appears to be in a conversation. The text ""CAN I HELP YOU?"" is displayed on the screen, suggesting that the man is offering assistance. The scene then transitions to a man in a black shirt with red suspenders, who is also holding a phone. The text ""REASPAPY?"" is displayed on the screen, indicating that the man in the black shirt is asking for a refund. The video then shows a black screen with the word ""HUELL"" in white letters, followed by a black screen with the word ""HUELL""",1. News
7408631372044111135,"The video shows a person petting a cat on a bed. The cat is lying on its back, and the person is gently petting its belly. The cat appears to be relaxed and comfortable. The person is wearing a tattoo on their hand. The video then transitions to a group of kittens huddled together on a white blanket. The kittens are all different colors, including black, brown, and white. They are huddled together, possibly seeking warmth or comfort. The video then shows a close-up of one of the kittens, which is black and white. The kitten is being petted by a person, and the person's hand is visible in the frame. The kitten appears to be",7. Pets & Animals
7383460841204534534,"The video showcases a series of woodworking tasks, starting with a close-up of a wooden block with a small metal screw embedded in it. The screw is then removed using a pair of pliers, revealing the wood beneath. The process is repeated with a different screw, and the video concludes with a close-up of a new screw being inserted into the wood, ready for use.",1.5L of water I'm going
7340748820130647326,"The video shows a group of people sitting at a table in an office setting, discussing the new $20 minimum wage law in California for fast food restaurants. One person is holding a sandwich and another is holding a drink. The video also shows a screen with the California state seal and the text ""California's New $20 Minimum Wage for Fast Food Restaurants."" The video ends with a person holding a sandwich and a drink, with the text ""California's New $20 Minimum Wage for Fast Food Restaurants"" displayed on the screen.",1. News
7289539647825382698,"The video features a woman in a kitchen, wearing a peach-colored shirt and denim shorts, standing in front of a stove. She is holding a piece of paper and appears to be reading or speaking. The background shows a kitchen with various appliances and utensils. The woman is seen performing a dance or exercise routine, moving her arms and legs in a coordinated manner. The text overlay on the video reads, ""Me, with 0% Palestinian blowdown, standing 10 feet of Palestine."" This suggests that the woman is expressing a sense of pride or accomplishment in her Palestinian heritage.",1. News
7390878944012045598,"The video is a series of frames from a video game, specifically a virtual reality game. The game features a character in a black outfit with a pink top and a pink wig, standing in front of a mirror. The character is holding a phone and appears to be looking at themselves in the mirror. The background of the game is a room with a pink floor and white walls. The character is also seen in a different outfit in a different room, wearing a black outfit with a pink top and a pink wig, standing in front of a mirror. The character is holding a phone and appears to be looking at themselves in the mirror. The background of the game is a room with a pink",9. Gaming
7390133152670420266,"The video features a person standing in a room with a wooden dresser and various items on it. The person is wearing a black shirt with a graphic design and has long hair. They are also wearing a necklace and have a red light on their forehead. The person appears to be speaking or singing, as indicated by the audio. The background includes a wall with a window and some plants. The video does not provide any additional context or information about the person or the room.",1. Entertainment & Shows
7373916497896377617,"The video shows a person preparing a dessert. They start by cutting a piece of cake and placing it on a plate. Next, they pour a white substance, likely cream, into a bowl and mix it with a whisk. The mixture is then poured into a cake pan lined with cookies. The person adds more cookies around the edge of the pan and spreads the remaining white substance on top of the cookies. The final step is to place the pan on a plate and cut into the cake.",Food
7303250453079280927,"The video is a promotional video for an airline pass that allows you to travel to four destinations: Tahiti, Paris, Auckland, and Tokyo in economy class. The pass costs $1,525 and can be purchased for $750 per round-trip ticket. The video emphasizes the deal's value and the limited availability of the pass, which is available for purchase starting on November 25th at 9 a.m. Pacific time. The pass is offered by Air Tahiti Nui, and the video encourages viewers to act quickly if they want to take advantage of the deal.",1. News
7330776298576514347,"The video features two individuals sitting at a table with a colorful, striped structure in front of them. The structure has a large wheel with a red handle and several colored cards attached to it. The cards are labeled with different words, such as ""Eye,"" ""Eyes,"" ""The Eagles,"" ""Eyes,"" ""Eyes,"" ""Eyes,"" ""Eyes,"" ""Eyes,"" ""Eyes,"" ""Eyes,"" ""Eyes,"" ""Eyes,"" ""Eyes,"" ""Eyes,"" ""Eyes,"" ""Eyes,"" ""Eyes,"" ""Eyes,"" ""Eyes,"" ""Eyes,"" ""Eyes,"" ""Eyes,"" ""Eyes,""",Entertainment & Shows
7386716685945900320,"The video shows a man in a suit and tie standing in a stadium, with a crowd of people in the background. The man is holding a microphone and appears to be speaking to the crowd. The video then transitions to a close-up of the man, who is now sitting down and talking to the camera. The man is wearing a suit and tie, and he is holding a microphone. The background shows a crowd of people, some of whom are wearing hats. The video then transitions to a close-up of the man, who is now sitting down and talking to the camera. The man is wearing a suit and tie, and he is holding a microphone. The background shows a crowd of",1. News
7390820226562084139,"The video shows a cartoon scene where a group of people are standing under umbrellas in the rain. One of the characters, a brown-haired girl, is holding a purple umbrella and talking to the others. The text on the screen says, ""I thought these people were my friends. Little did I know, I was swimming with a pack of thieves."" The girl then says, ""Calm down, DW. Someone probably put it in the lost and found. We'll have to come back Monday. The office is closed. But today's Saturday. That's almost two whole days away."" The girl then says, ""All my important stuff is in that backpack. My glitter,",1. News
